autoID,Car Park Name,Car Park Operator,Scheme Status,Part Time Award,Car Park Phone,Street 1,Street 2,Street 3,Town,County,Postcode,Physical Type,Payment Type,Number of Spaces,Disabled Spaces,Cycles,Motobike,Cars,Bus,Coach,Truck Parking Area,Monday Open,Monday Close,Monday 24,Monday Closed,Tuesday Open,Tuesday Close,Tuesday 24,Tuesday Closed,Wednesday Open,Wednesday Close,Wednesday 24,Wednesday Closed,Thursday Open,Thursday Close,Thursday 24,Thursday Closed,Friday Open,Friday Close,Friday 24,Friday Closed,Saturday Open,Saturday Close,Saturday 24,Saturday Closed,Sunday Open,Sunday Close,Sunday 24,Sunday Closed,Keywords,Long,Lat
722,NCP South Harrow London Underground Car Park,NCP Limited - London Underground,Award,FALSE,0845 050 7090,South Hill Avenue,,,Harrow,London,HA2 8HN,Surface-Urban,Pay & Display,76,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.352757152,51.5646669
723,NCP Ruislip Gardens London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Station Approach,,,Ruislip,London,HA4 6DP,Surface-Urban,Pay & Display,15,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.410922058,51.56162935
724,NCP North Ealing London Underground Station,NCP Limited - London Underground,Award,FALSE,0845 050 7090,Station Approach,,,North Ealing,London,W5 3AF,Surface-Urban,Pay & Display,100,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.288989486,51.51762282
726,NCP Northwood London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Station Approach,Green Lane,,Northwood,London,HA6 2XL,Surface-Urban,Pay & Display,180,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.423835949,51.61121617
727,NCP Ickenham London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Glebe Avenue,,,Uxbridge,London,UB10 8PD,Surface-Urban,Pay & Display,185,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.440582108,51.56084931
728,NCP Hounslow West London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Bath Road,,,Hounslow,London,TW3 3DH,Surface-Urban,Pay & Display,433,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.38570582,51.4731054
729,NCP Chorleywood London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Station Approach,,,Chorley Wood,Rickmansworth,WD3 5ND,Surface-Urban,Pay & Display,239,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.518333789,51.65426943
730,NCP Chalfont & Latimer London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Station Approach,,,Little Chalfont,Amersham,HA7 9PR,Surface-Urban,Pay & Display,492,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.29545792,51.60451219
731,NCP Harrow on the Hill London Underground Station,NCP Limited - London Underground,Award,FALSE,(none),Station Approach,,,Harrow,London,HA1 1BB,Surface-Urban,Pay & Display,87,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,NCP,-0.336998074,51.57938996
732,Springbridge Road MSCP,London Borough of Ealing,Award,FALSE,0208 825 7011,Springbridge Road,,,Ealing,London,W5 2AA,Multi-storey,Pay & Display,482,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"ealing broadway, ealing town centre, ealing broadway tube station, ealing broadway train station, ea",-0.304614099,51.51411784
734,Port Talbot Civic Centre Car Park,Neath & Port Talbot County Borough Council,Award,FALSE,0121 717 5303,Civic Centre,,,Port Talbot,South Wales,SA1 1PB,Surface-Urban,Contract,120,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,08:00,16:00,FALSE,FALSE,09:00,17:00,FALSE,FALSE,"port talbot Civic Centre, port talbot town centre",-3.936562355,51.62553482
737,Warwick Road Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Warwick Road,,,Beaconsfield,Buckinghamshire,UB9 2PE,Surface-Urban,Pay & Display,50,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Bekonscot Model Village,-0.492237252,51.58418493
738,Neville Court Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Neville Court,,,Burnham,Buckinghamshire,SL1 8BB,Surface-Urban,Pay & Display,22,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"BT offices burnham,",-0.655585918,51.54266605
739,Bulstrode Way Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Gerrards Cross,,,Gerrads Cross,Buckinghamshire,SL9 7QT,Surface-Urban,Pay & Display,35,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Lloyds TSB bank gerrads cross,",-0.555819786,51.59692619
740,Packhorse Road Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Packhorse Road,,,Gerrards Cross,Buckinghamshire,SL9 7QA,Surface-Urban,Pay & Display,69,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Wildwood Restaurant, Marks & Spencer, Jungs Bakers, Gerrards cross.",-0.555819786,51.59692619
741,Summers Road Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837359,Summers Road,,,Burnham,Buckinghamshire,SL1 7EP,Surface,Pay & Display,58,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,barclays bank slough,-0.604081931,51.50707584
742,Jennery Lane Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Jennery Lane,,,Burnham,Bucks,SL1 8BX,Surface-Urban,Pay & Display,65,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Burnham Town centre,-0.604081931,51.50707584
743,Broadway Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Beaconsfield Road,Farnham Common,,Slough,Buckinghamshire,SL2 3PQ,Surface-Urban,Pay & Display,73,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"ATS tyres,  sainsbury's slough",-0.604740381,51.53457288
744,Penncroft Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Burkes Road,,,Beaconsfield,Buckinghamshire,HP9 1PB,Surface-Urban,Pay & Display,80,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"marks and spencers beaconsfield, Zoom,",-0.492237252,51.58418493
745,Altons Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Burkes Road,,,Beaconsfield,Buckinghamshire,HP9 1PB,Surface-Urban,Pay & Display,140,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"marks and spencer, Prezzo",-0.641088886,51.61054229
746,Station Road Car Park,South Buckinghamshire District Council,Award,FALSE,01895 837365,Station Road,,,Gerrards Cross,Buckinghamshire,SL9 8EL,Surface-Urban,Pay & Display,122,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Waitrose, Library and Cinema",-0.555819786,51.59692619
747,Newcastle International Airport Short Stay Car Park,Newcastle Park & Fly Ltd,Award,FALSE,0191 2144 344,Newcastle International Airport,Woolsington,,Newcastle-upon-Tyne,Northumberland,NE13 8BZ,Surface-Urban,On Foot,860,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Newcastle International Airport, newcastle airport",-1.710121189,55.0370198
748,Newcastle International Airport Long Stay Car Park,Newcastle Park & Fly Ltd,Award,FALSE,0191 2144 344,Newcastle International Airport,Woolsington,,Newcastle-upon-Tyne,Northumberland,NE13 8BZ,Surface-Urban,On Foot,5000,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Newcastle International Airport, newcastle airport",-1.710121189,55.0370198
749,Teesside Shopping Park,Stockton Retail Park Ltd,Award,FALSE,01642 679447,Sandown Way,,,Stockton-on-Tees,Cleveland,TS17 7BT,Surface,Free,1468,52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Teesside Shopping centre,-1.278778322,54.55632638
751,Council Offices - High Wycombe,Wycombe District Council,Award,FALSE,01494 461000,Queen Victoria Road,,,High Wycombe,Bucks,HP11 1BB,Surface,Pay & Display,167,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,18:00,06:00,FALSE,FALSE,18:00,06:00,FALSE,FALSE,18:00,06:00,FALSE,FALSE,18:00,06:00,FALSE,FALSE,18:00,06:00,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.74895595,51.62743239
756,Dean Street (Marlow),Wycombe District Council,Award,FALSE,01494 421471,Dean Street,,,Marlow,Bucks,SL7 3AA,Surface,Pay & Display,92,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.776688532,51.57341318
757,Riley Road (Marlow),Wycombe District Council,Award,FALSE,01494 421471,Riley Road,,,Marlow,Buckinghamshire,SL7 2PH,Surface,Contract,28,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.777577308,51.57201969
758,Central Car Park (Marlow),Wycombe District Council,Award,FALSE,01494 421471,West Street,,,Marlow,Bucks,SL7 2NJ,Surface,Pay & Display,101,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.779168784,51.57078637
759,West Street (Marlow),Wycombe District Council,Award,FALSE,01494 421471,West Street,,,Marlow,Buckinghamshire,SL7 2LS,Surface,Pay & Display,65,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.778023863,51.57097228
760,Institute Road (Marlow),Wycombe District Council,Award,FALSE,01494 421471,Institute Road,,,Marlow,Bucks,SL7 1BJ,Surface,Pay & Display,64,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.772393914,51.57159691
761,Sainsburys Supermarkets Ltd - Maidstone,Euro Car Parks Limited,Award,FALSE,01622 681183,Romney Place,,,Maidstone,Kent,ME15 6SF,Surface,On Foot,400,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,sainbury's maidstone,0.527297737,51.27266585
762,Queen Street MSCP,Bedford Borough Council,Award,FALSE,01234 276212,Queen Street,,,Bedford,Bedfordshire,MK40 2AH,Multi-storey,On Foot,652,18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,07:00,20:00,FALSE,FALSE,07:00,20:00,FALSE,FALSE,07:00,20:00,FALSE,FALSE,07:00,20:00,FALSE,FALSE,07:00,20:00,FALSE,FALSE,07:00,20:00,FALSE,FALSE,,,FALSE,TRUE,"bedford town centre,",-0.469558239,52.14078431
764,Clifton Down Shopping Centre,"BNPPSSTC & BNPPSSTC (Jersey) Limited, Clifton",Award,FALSE,01179 732348,Whiteladies Road,Clifton,,Bristol,Avon,BS8 2NN,Multi-storey,On Foot,350,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,07:00,22:30,FALSE,FALSE,"Clifton down Railway station, whilte ladies road, clifton down, clifton, the downs",-2.610741358,51.4639956
765,Edinburgh Airport - Terminal Surface Car Park,Empark UK Limited,Award,FALSE,0131 344 3197,Jubilee Road,,,Edinburgh Airport,Scotland,EH12 9DN,Surface-Urban,On Foot,1508,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Edinburgh Airport, Hilton Hotel edinburgh airport, quality inn edinburgh airport, edinburgh city cen",-3.364434005,55.94842803
768,Jubilee Place Car Park,Canary Wharf Management Ltd,Award,FALSE,020 7418 2752,Bank Street,,,Canary Wharf,London,E14 5NY,Underground,On Foot,158,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"canary wharf shopping centre, jubilee place, O2, canary wharf",-0.018737034,51.50257708
773,Lurke Street MSCP,Bedford Borough Council,Award,FALSE,01234 718359,Lurke Street,,,Bedford,Bedfordshire,MK40 3HZ,Multi-storey,On Foot,820,20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Lidl bedford, bedford town centre, castle mound monument, river great ouse,",-0.465030706,52.13791043
786,Lansdown Park & Ride,Bath & North East Somerset Council,Award,FALSE,01225 395234,Lansdown Park & Ride,,,Bath,NA,BA1 9BT,Surface,Free,480,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:00,20:30,TRUE,FALSE,06:00,20:30,TRUE,FALSE,06:00,20:30,TRUE,FALSE,06:00,20:30,TRUE,FALSE,06:00,20:30,TRUE,FALSE,06:00,20:30,TRUE,FALSE,09:30,18:00,TRUE,FALSE,"park and ride, city centre",-2.491990635,51.40869677
790,Newbridge Park & Ride,Bath & North East Somerset Council,Award,TRUE,01225 395234,Newbridge,,,Bath,Somerset,BA1 3NB,Surface-Urban,Contract,500,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"bath park and ride, bath city centre",-2.491990635,51.40869677
792,Carlton Street Car Park - Weston Super Mare,North Somerset District Council,Award,FALSE,01934 427293,Carlton Street,,,Weston super Mare,Somerset,BS23 1UA,Multi-storey,Pay & Display,383,24,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.978175802,51.34498661
793,Locking Road Car Park - Weston Super Mare,North Somerset District Council,Award,FALSE,01934 427293,Francis Fox Road,,,Weston Super Mare,Somerset,BS23 3DE,Surface,Pay & Display,400,10,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.971192632,51.34610579
794,Grove Park Car Park - Weston Super Mare,North Somerset District Council,Award,FALSE,01934 427293,Grove Road,,,Weston Super Mare,Somerset,BS23 2QJ,Surface,Pay & Display,80,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.979333078,51.35280013
795,Melrose Car Park - Weston Super Mare,North Somerset District Council,Award,FALSE,01934 427293,Knightstone Road,,,Weston Super Mare,Somerset,BS23 2ZZ,Surface,Pay & Display,270,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.974674118,51.35318968
796,Hampton Car Park - Weston Super Mare,North Somerset District Council,Award,FALSE,01934 427293,Raglan Place,,,Weston Super Mare,Somerset,BS23 2DT,Surface,Pay & Display,63,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.986546645,51.35300937
798,Portsmouth International Ferry Port,APCOA Parking (UK) Limited,Award,FALSE,02392 873378,George Byng Way,,,Portsmouth,Hampshire,PO2 8SP,Multi-storey,On Foot,416,17,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Portsmouth Ferry Port, Portsmouth Continental Ferry Port, Portsmouth Historic Dockyard, royal navy h",-1.088419,50.811556
799,Airparks Services Ltd - Slip End (Luton),Airparks Services Ltd,Award,FALSE,01582 749495,Grove Road,,,Luton,Bedfordshire,LU1 4BZ,Surface-Rural,Contract,4186,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Luton Airport,-0.437940359,51.85585391
800,Friarscroft Car Park,Aylesbury Vale District Council,Award,FALSE,01296 585858,Station Way,,,Aylesbury,Buckinghamshire,HP20 2TE,Multi-storey,Pay & Display,360,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,06:30,20:30,FALSE,FALSE,aylesbury railway station,-0.820938525,51.81534959
801,Upper Hundreds Car Park,Aylesbury Vale District Council,Award,FALSE,01296 585858,Upper Hundreds Way,,,Aylesbury,Buckinghamshire,HP20 1RS,Multi-storey,On Foot,305,20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,aylesbury town centre,-0.811941371,51.8176508
803,NCP Tanner Row Car Park,NCP Limited,Award,FALSE,01904 610170,Tanner Row,,,York,North Yorkshire,YO1 6JP,Multi-storey,Pay on Exit,255,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,Market Place,-1.08868825,53.95783082
804,NCP Regent Street M/S car park - Luton,NCP Limited,Award,FALSE,01582 728649,5 Regent Street,,,Luton,Bedfordshire,LU1 5FA,Multi-storey,On Foot,686,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,high street,-0.418086416,51.87704332
806,Sprowston Park & Ride,Norfolk County Council,Award,FALSE,01603 484419,Wroxham Road,Sprowston,,Norwich,Norfolk,NR7 8RP,Surface-Urban,On Foot,788,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,,,FALSE,TRUE,"Norwich City Centre, Norwich park and ride",1.341351058,52.66423846
807,Harford Park & Ride,Norfolk County Council,Award,FALSE,01603 506742,Ipswich Road,Keswick,,Norwich,Norfolk,NR4 6DY,Surface-Urban,On Foot,1088,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,06:50,19:00,FALSE,FALSE,,,FALSE,TRUE,"Norwich city centre, Norwich park and ride",1.275064828,52.59620899
808,St Martins Gate Multi Storey Car Park,Worcester City Council,Award,FALSE,(none),St Martins Gate,,,Worcester,Worcestershire,WR1 3WB,Multi-storey,Pay & Display,1100,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,09:00,19:00,FALSE,FALSE,"Worcester City centre,",-2.216534615,52.19241005
814,"Kirkleatham Street Car Park, Redcar",Redcar and Cleveland Council,Award,FALSE,01287 612539,Kirkleatham Street,,,Redcar,Cleveland,TS10 1SP,Surface-Urban,Pay & Display,139,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"redcar and cleveland council offices, redcar train station, redcar cricket club,",-1.07272517,54.61671066
815,Peter Street Car Park,South Somerset District Council,Award,FALSE,01935 462048,Peter Street,,,Yeovil,Somerset,BA20 1PN,Surface-Urban,Pay & Display,19,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,yeovil town centre,-2.63053894,50.94094069
816,North Lane Car Park,South Somerset District Council,Award,FALSE,01935 462048,North Lane,,,Yeovil,Somerset,BA20 1HF,Surface-Urban,Pay & Display,52,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,yeovil town centre,-2.633328438,50.94298906
817,Goldcroft Car Park,South Somerset District Council,Award,FALSE,01935 462048,Goldcroft,,,Yeovil,Somerset,BA20 4DQ,Surface,Pay & Display,118,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,,,FALSE,TRUE,Yeovil Hospital,-2.62796402,50.94496299
818,Court Ash Car Park,South Somerset District Council,Award,FALSE,01935 462048,Court Ash,,,Yeovil,Somerset,BA20 1HG,Surface,Pay & Display,111,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,yeovil town centre,-2.63302803,50.94342171
819,Fairfield Car Park,South Somerset District Council,Award,FALSE,01935 462048,Salthouse Lane,,,Yeovil,Somerset,BA20 1TX,Surface-Urban,Pay & Display,79,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,yeovil business,-2.638306618,50.94031196
